rec_id,city,budget,purpose,focus,car_id,car_name,brand_name,energy_type,price,category,range,power,rank,match_score
212,上海,20-30万,家用,"品牌,动力,智能化,性价比",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,4,7.35
213,上海,20-30万,家用,"品牌,动力,智能化,性价比",35,L6,理想,增程,299800,SUV,130.0,85.0,5,7.13
214,上海,20-30万,家用,"品牌,动力,智能化,性价比",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,6,6.65
215,上海,20-30万,家用,"品牌,动力,智能化,性价比",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,7,6.18
216,上海,20-30万,家用,"品牌,动力,智能化,性价比",41,M5,问界,增程,294800,SUV,200.0,142.0,8,5.52
217,上海,20-30万,商务,"性价比,续航,品牌,智能化",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,9.2
218,上海,20-30万,商务,"性价比,续航,品牌,智能化",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.49
219,上海,20-30万,商务,"性价比,续航,品牌,智能化",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,3,7.84
220,上海,20-30万,商务,"性价比,续航,品牌,智能化",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.39
221,上海,20-30万,商务,"性价比,续航,品牌,智能化",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,5,7.13
222,上海,20-30万,商务,"性价比,续航,品牌,智能化",76,凯美瑞,丰田,燃油,208300,轿车,0,152.0,6,6.37
223,上海,20-30万,商务,"性价比,续航,品牌,智能化",80,亚洲龙,丰田,油电混动,239800,轿车,0,131.0,7,6.11
224,上海,20-30万,商务,"性价比,续航,品牌,智能化",81,雅阁,本田,油电混动,209800,轿车,0,143.0,8,5.62
225,上海,20-30万,长途,"空间,性价比,智能化,动力",69,YU7,小米,纯电动,289900,SUV,830.0,320.0,1,8.98
226,上海,20-30万,长途,"空间,性价比,智能化,动力",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,2,8.36
227,上海,20-30万,长途,"空间,性价比,智能化,动力",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,3,8.04
228,上海,20-30万,长途,"空间,性价比,智能化,动力",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.32
229,上海,20-30万,长途,"空间,性价比,智能化,动力",48,X,极氪,纯电动,219000,SUV,670.0,200.0,5,7.17
230,上海,20-30万,长途,"空间,性价比,智能化,动力",49,X YOU,极氪,纯电动,264000,SUV,670.0,200.0,6,6.61
231,上海,20-30万,长途,"空间,性价比,智能化,动力",42,M5 EV,问界,纯电动,279800,SUV,620.0,165.0,7,5.88
232,上海,20-30万,长途,"空间,性价比,智能化,动力",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,8,5.38
233,上海,20-30万,越野,"舒适性,价格,智能化,品牌",18,坦克300,长城,燃油,254800,SUV,0,167.0,1,9.18
234,上海,20-30万,越野,"舒适性,价格,智能化,品牌",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,2,8.44
235,上海,20-30万,越野,"舒适性,价格,智能化,品牌",35,L6,理想,增程,299800,SUV,130.0,85.0,3,8.18
236,上海,20-30万,越野,"舒适性,价格,智能化,品牌",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,4,7.67
237,上海,20-30万,越野,"舒适性,价格,智能化,品牌",41,M5,问界,增程,294800,SUV,200.0,142.0,5,6.94
238,上海,20-30万,越野,"舒适性,价格,智能化,品牌",42,M5 EV,问界,纯电动,279800,SUV,620.0,165.0,6,6.38
239,上海,20-30万,越野,"舒适性,价格,智能化,品牌",48,X,极氪,纯电动,219000,SUV,670.0,200.0,7,6.06
240,上海,20-30万,越野,"舒适性,价格,智能化,品牌",49,X YOU,极氪,纯电动,264000,SUV,670.0,200.0,8,5.46
241,上海,30万以上,通勤,"动力,性价比,智能化,价格",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,8.89
242,上海,30万以上,通勤,"动力,性价比,智能化,价格",19,坦克500,长城,油电混动,365000,SUV,0,180.0,2,8.55
243,上海,30万以上,通勤,"动力,性价比,智能化,价格",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,3,7.93
244,上海,30万以上,通勤,"动力,性价比,智能化,价格",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,4,7.59
245,上海,30万以上,通勤,"动力,性价比,智能化,价格",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,5,6.81
246,上海,30万以上,通勤,"动力,性价比,智能化,价格",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,6,6.48
247,上海,30万以上,通勤,"动力,性价比,智能化,价格",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,7,6.14
248,上海,30万以上,通勤,"动力,性价比,智能化,价格",31,L7,理想,增程,349800,SUV,210.0,110.0,8,5.54
249,上海,30万以上,家用,"智能化,性价比,续航,舒适性",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,9.02
250,上海,30万以上,家用,"智能化,性价比,续航,舒适性",19,坦克500,长城,油电混动,365000,SUV,0,180.0,2,8.43
251,上海,30万以上,家用,"智能化,性价比,续航,舒适性",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,3,7.84
252,上海,30万以上,家用,"智能化,性价比,续航,舒适性",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,4,7.33
253,上海,30万以上,家用,"智能化,性价比,续航,舒适性",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,5,7.01
254,上海,30万以上,家用,"智能化,性价比,续航,舒适性",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,6,6.31
255,上海,30万以上,家用,"智能化,性价比,续航,舒适性",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,7,6.09
256,上海,30万以上,家用,"智能化,性价比,续航,舒适性",31,L7,理想,增程,349800,SUV,210.0,110.0,8,5.59
257,上海,30万以上,商务,"舒适性,动力,价格,续航",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,9.16
258,上海,30万以上,商务,"舒适性,动力,价格,续航",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,2,8.57
259,上海,30万以上,商务,"舒适性,动力,价格,续航",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,3,7.8
260,上海,30万以上,商务,"舒适性,动力,价格,续航",34,MEGA,理想,纯电动,579800,MPV,700.0,230.0,4,7.3
261,上海,30万以上,商务,"舒适性,动力,价格,续航",39,X9,小鹏,纯电动,389900,MPV,702.0,230.0,5,6.82
262,上海,30万以上,商务,"舒适性,动力,价格,续航",44,M8,问界,增程,379800,MPV,200.0,140.0,6,6.46
263,上海,30万以上,商务,"舒适性,动力,价格,续航",46,001,极氪,纯电动,319000,轿车,741.0,310.0,7,6.03
264,上海,30万以上,商务,"舒适性,动力,价格,续航",50,001 FR,极氪,纯电动,789000,轿车,550.0,1247.0,8,5.64
265,上海,30万以上,长途,"价格,智能化,品牌,性价比",70,YU7 Pro,小米,纯电动,364900,SUV,830.0,320.0,1,8.81
266,上海,30万以上,长途,"价格,智能化,品牌,性价比",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,2,8.63
267,上海,30万以上,长途,"价格,智能化,品牌,性价比",46,001,极氪,纯电动,319000,轿车,741.0,310.0,3,7.99
268,上海,30万以上,长途,"价格,智能化,品牌,性价比",128,Model S,特斯拉,纯电动,853900,轿车,715.0,371.0,4,7.53
269,上海,30万以上,长途,"价格,智能化,品牌,性价比",37,G9,小鹏,纯电动,389900,SUV,702.0,316.0,5,6.95
270,上海,30万以上,长途,"价格,智能化,品牌,性价比",39,X9,小鹏,纯电动,389900,MPV,702.0,230.0,6,6.57
271,上海,30万以上,长途,"价格,智能化,品牌,性价比",34,MEGA,理想,纯电动,579800,MPV,700.0,230.0,7,5.95
272,上海,30万以上,长途,"价格,智能化,品牌,性价比",67,SU7 Max,小米,纯电动,334900,轿车,700.0,425.0,8,5.66
273,上海,30万以上,越野,"空间,舒适性,性价比,智能化",19,坦克500,长城,油电混动,365000,SUV,0,180.0,1,8.9
274,上海,30万以上,越野,"空间,舒适性,性价比,智能化",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,2,8.69
275,上海,30万以上,越野,"空间,舒适性,性价比,智能化",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,3,8.05
276,上海,30万以上,越野,"空间,舒适性,性价比,智能化",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,4,7.49
277,上海,30万以上,越野,"空间,舒适性,性价比,智能化",31,L7,理想,增程,349800,SUV,210.0,110.0,5,7.16
278,上海,30万以上,越野,"空间,舒适性,性价比,智能化",32,L8,理想,增程,369800,SUV,210.0,110.0,6,6.48
279,上海,30万以上,越野,"空间,舒适性,性价比,智能化",33,L9,理想,增程,444800,SUV,210.0,110.0,7,6.15
280,上海,30万以上,越野,"空间,舒适性,性价比,智能化",37,G9,小鹏,纯电动,389900,SUV,702.0,316.0,8,5.39
281,广州,5-10万,通勤,"智能化,舒适性,品牌,续航",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,9.19
282,广州,5-10万,通勤,"智能化,舒适性,品牌,续航",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.46
283,广州,5-10万,通勤,"智能化,舒适性,品牌,续航",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,7.9
284,广州,5-10万,通勤,"智能化,舒适性,品牌,续航",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.36
285,广州,5-10万,家用,"价格,空间,动力,续航",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,8.82
286,广州,5-10万,家用,"价格,空间,动力,续航",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.46
287,广州,5-10万,家用,"价格,空间,动力,续航",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,8.15
288,广州,5-10万,家用,"价格,空间,动力,续航",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.64
289,广州,5-10万,商务,"品牌,续航,舒适性,动力",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,8.88
290,广州,5-10万,商务,"品牌,续航,舒适性,动力",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.46
291,广州,5-10万,商务,"品牌,续航,舒适性,动力",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,8.15
292,广州,5-10万,商务,"品牌,续航,舒适性,动力",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.48
293,广州,5-10万,长途,"性价比,空间,品牌,舒适性",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,1,8.95
294,广州,5-10万,长途,"性价比,空间,品牌,舒适性",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,2,8.43
295,广州,5-10万,长途,"性价比,空间,品牌,舒适性",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,3,7.96
296,广州,5-10万,长途,"性价比,空间,品牌,舒适性",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,4,7.59
297,广州,5-10万,越野,"空间,续航,品牌,舒适性",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,9.03
298,广州,5-10万,越野,"空间,续航,品牌,舒适性",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.68
299,广州,5-10万,越野,"空间,续航,品牌,舒适性",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,8.09
300,广州,5-10万,越野,"空间,续航,品牌,舒适性",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.61
301,广州,10-20万,通勤,"舒适性,空间,智能化,品牌",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,8.95
302,广州,10-20万,通勤,"舒适性,空间,智能化,品牌",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.42
303,广州,10-20万,通勤,"舒适性,空间,智能化,品牌",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,3,7.96
304,广州,10-20万,通勤,"舒适性,空间,智能化,品牌",6,星瑞,吉利,燃油,131700,轿车,0,140.0,4,7.49
305,广州,10-20万,通勤,"舒适性,空间,智能化,品牌",7,博越L,吉利,燃油,148200,SUV,0,160.0,5,7.02
306,广州,10-20万,通勤,"舒适性,空间,智能化,品牌",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,6,6.48
307,广州,10-20万,通勤,"舒适性,空间,智能化,品牌",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,7,6.16
308,广州,10-20万,通勤,"舒适性,空间,智能化,品牌",11,UNI-V,长安,燃油,124400,轿车,0,138.0,8,5.68
309,广州,10-20万,家用,"品牌,价格,续航,舒适性",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,8.94
310,广州,10-20万,家用,"品牌,价格,续航,舒适性",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.66
311,广州,10-20万,家用,"品牌,价格,续航,舒适性",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,3,8.06
312,广州,10-20万,家用,"品牌,价格,续航,舒适性",6,星瑞,吉利,燃油,131700,轿车,0,140.0,4,7.67
313,广州,10-20万,家用,"品牌,价格,续航,舒适性",7,博越L,吉利,燃油,148200,SUV,0,160.0,5,6.97
314,广州,10-20万,家用,"品牌,价格,续航,舒适性",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,6,6.68
315,广州,10-20万,家用,"品牌,价格,续航,舒适性",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,7,5.81
316,广州,10-20万,家用,"品牌,价格,续航,舒适性",11,UNI-V,长安,燃油,124400,轿车,0,138.0,8,5.38
317,广州,10-20万,商务,"动力,性价比,舒适性,智能化",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,9.11
318,广州,10-20万,商务,"动力,性价比,舒适性,智能化",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.56
319,广州,10-20万,商务,"动力,性价比,舒适性,智能化",6,星瑞,吉利,燃油,131700,轿车,0,140.0,3,8.03
320,广州,10-20万,商务,"动力,性价比,舒适性,智能化",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,4,7.62
321,广州,10-20万,商务,"动力,性价比,舒适性,智能化",11,UNI-V,长安,燃油,124400,轿车,0,138.0,5,6.86
322,广州,10-20万,商务,"动力,性价比,舒适性,智能化",13,深蓝SL03,长安,纯电动,169400,轿车,570.0,190.0,6,6.43
323,广州,10-20万,商务,"动力,性价比,舒适性,智能化",20,欧拉好猫,长城,纯电动,134800,轿车,401.0,105.0,7,5.9
324,广州,10-20万,商务,"动力,性价比,舒适性,智能化",21,艾瑞泽8,奇瑞,燃油,122900,轿车,0,156.0,8,5.6
325,广州,10-20万,长途,"性价比,动力,智能化,舒适性",56,C01,零跑,纯电动,179800,轿车,717.0,200.0,1,9.01
326,广州,10-20万,长途,"性价比,动力,智能化,舒适性",57,C11,零跑,纯电动,189800,SUV,650.0,200.0,2,8.55
327,广州,10-20万,长途,"性价比,动力,智能化,舒适性",63,GT,哪吒,纯电动,179800,轿车,580.0,170.0,3,7.81
328,广州,10-20万,长途,"性价比,动力,智能化,舒适性",13,深蓝SL03,长安,纯电动,169400,轿车,570.0,190.0,4,7.34
329,广州,10-20万,长途,"性价比,动力,智能化,舒适性",60,C10,零跑,纯电动,148800,SUV,520.0,160.0,5,6.83
330,广州,10-20万,长途,"性价比,动力,智能化,舒适性",40,Mona M03,小鹏,纯电动,154800,轿车,515.0,170.0,6,6.31
331,广州,10-20万,长途,"性价比,动力,智能化,舒适性",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,7,6.17
332,广州,10-20万,长途,"性价比,动力,智能化,舒适性",59,S01,零跑,纯电动,129800,跑车,510.0,170.0,8,5.65
333,广州,10-20万,越野,"舒适性,品牌,价格,动力",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,1,9.17
334,广州,10-20万,越野,"舒适性,品牌,价格,动力",7,博越L,吉利,燃油,148200,SUV,0,160.0,2,8.44
335,广州,10-20万,越野,"舒适性,品牌,价格,动力",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,3,8.1
336,广州,10-20万,越野,"舒适性,品牌,价格,动力",12,UNI-K,长安,燃油,167400,SUV,0,233.0,4,7.68
337,广州,10-20万,越野,"舒适性,品牌,价格,动力",14,深蓝S7,长安,增程,183900,SUV,200.0,160.0,5,6.92
338,广州,10-20万,越野,"舒适性,品牌,价格,动力",16,哈弗H6,长城,燃油,129350,SUV,0,135.0,6,6.33
339,广州,10-20万,越野,"舒适性,品牌,价格,动力",17,哈弗枭龙MAX,长城,插电混动,159800,SUV,81.0,150.0,7,6.05
340,广州,10-20万,越野,"舒适性,品牌,价格,动力",22,瑞虎8 PRO,奇瑞,燃油,156400,SUV,0,187.0,8,5.43
341,广州,20-30万,通勤,"性价比,空间,动力,续航",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,8.92
342,广州,20-30万,通勤,"性价比,空间,动力,续航",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.34
343,广州,20-30万,通勤,"性价比,空间,动力,续航",18,坦克300,长城,燃油,254800,SUV,0,167.0,3,8.02
344,广州,20-30万,通勤,"性价比,空间,动力,续航",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,4,7.66
345,广州,20-30万,通勤,"性价比,空间,动力,续航",35,L6,理想,增程,299800,SUV,130.0,85.0,5,6.86
346,广州,20-30万,通勤,"性价比,空间,动力,续航",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,6,6.47
347,广州,20-30万,通勤,"性价比,空间,动力,续航",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,7,6.01
348,广州,20-30万,通勤,"性价比,空间,动力,续航",41,M5,问界,增程,294800,SUV,200.0,142.0,8,5.55
349,广州,20-30万,家用,"动力,智能化,品牌,空间",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,9.08
350,广州,20-30万,家用,"动力,智能化,品牌,空间",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.41
351,广州,20-30万,家用,"动力,智能化,品牌,空间",18,坦克300,长城,燃油,254800,SUV,0,167.0,3,8.14
352,广州,20-30万,家用,"动力,智能化,品牌,空间",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,4,7.4
353,广州,20-30万,家用,"动力,智能化,品牌,空间",35,L6,理想,增程,299800,SUV,130.0,85.0,5,6.85
354,广州,20-30万,家用,"动力,智能化,品牌,空间",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,6,6.68
355,广州,20-30万,家用,"动力,智能化,品牌,空间",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,7,6.16
356,广州,20-30万,家用,"动力,智能化,品牌,空间",41,M5,问界,增程,294800,SUV,200.0,142.0,8,5.34
357,广州,20-30万,商务,"价格,续航,空间,舒适性",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,8.95
358,广州,20-30万,商务,"价格,续航,空间,舒适性",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.37
359,广州,20-30万,商务,"价格,续航,空间,舒适性",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,3,7.81
360,广州,20-30万,商务,"价格,续航,空间,舒适性",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.58
361,广州,20-30万,商务,"价格,续航,空间,舒适性",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,5,7.13
362,广州,20-30万,商务,"价格,续航,空间,舒适性",76,凯美瑞,丰田,燃油,208300,轿车,0,152.0,6,6.67
363,广州,20-30万,商务,"价格,续航,空间,舒适性",80,亚洲龙,丰田,油电混动,239800,轿车,0,131.0,7,6.03
364,广州,20-30万,商务,"价格,续航,空间,舒适性",81,雅阁,本田,油电混动,209800,轿车,0,143.0,8,5.37
365,广州,20-30万,长途,"价格,空间,舒适性,智能化",69,YU7,小米,纯电动,289900,SUV,830.0,320.0,1,8.94
366,广州,20-30万,长途,"价格,空间,舒适性,智能化",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,2,8.44
367,广州,20-30万,长途,"价格,空间,舒适性,智能化",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,3,7.83
368,广州,20-30万,长途,"价格,空间,舒适性,智能化",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.45
369,广州,20-30万,长途,"价格,空间,舒适性,智能化",48,X,极氪,纯电动,219000,SUV,670.0,200.0,5,6.87
370,广州,20-30万,长途,"价格,空间,舒适性,智能化",49,X YOU,极氪,纯电动,264000,SUV,670.0,200.0,6,6.55
371,广州,20-30万,长途,"价格,空间,舒适性,智能化",42,M5 EV,问界,纯电动,279800,SUV,620.0,165.0,7,6.07
372,广州,20-30万,长途,"价格,空间,舒适性,智能化",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,8,5.67
373,广州,20-30万,越野,"续航,品牌,舒适性,性价比",18,坦克300,长城,燃油,254800,SUV,0,167.0,1,9.18
374,广州,20-30万,越野,"续航,品牌,舒适性,性价比",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,2,8.43
375,广州,20-30万,越野,"续航,品牌,舒适性,性价比",35,L6,理想,增程,299800,SUV,130.0,85.0,3,8.08
376,广州,20-30万,越野,"续航,品牌,舒适性,性价比",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,4,7.68
377,广州,20-30万,越野,"续航,品牌,舒适性,性价比",41,M5,问界,增程,294800,SUV,200.0,142.0,5,6.83
